,Festival,name_year,month,year,visitors,cost,date,visit/cost,target,Fe_festival_conc,Fe_foreigner,Fe_local,Fe_navi,Fe_tour_fee,non_festival_conc,non_foreigner,non_local,non_navi,non_tour_fee,축제기간(일),도,index_y
203,제주들불축제,제주들불축제2018,3,2018,349131,1688149440.0,2018-03-01,0.000206812851829,family,0.768802004895038,0.708653102160621,0.8113472546109816,0.6716482878699942,0.7296727295111579,0.6202777606950347,0.5759152440896207,0.6447755458978164,0.3901080963435868,0.6829033374248806,,,
204,제주들불축제,제주들불축제2019,3,2019,324513,1629022750.0,2019-03-01,0.0001992071626992,family,0.8141413515844605,0.6986447908085465,0.8113465974625144,0.4497378503730591,0.7263560048366068,0.7407062442313361,0.673692389094351,0.7371738033448674,0.4252810546481145,0.7789437332865036,,,
205,제주들불축제,제주들불축제2023,3,2023,389824,1368693000.0,2023-03-01,0.0002848147831544,family,0.8413593829796104,0.6681209697838245,0.8465681973286536,0.6116192924100393,0.6809344002166797,0.8472029862814586,0.7191823269187517,0.7740247513892952,0.6268757559721803,0.7401352602574329,4.0,제주,제주들불축제2023
206,지용제,지용제2018,5,2018,152782,326000000.0,2018-05-01,0.0004686564417177,old,0.7102302430796591,0.3824079801380191,0.9257322175732218,0.3964285714285714,0.5036392323321913,0.6059113210204778,0.3504443861684449,0.8723971953451883,0.3401785714285714,0.5485241036963964,4.0,충북,지용제2018
207,지용제,지용제2019,5,2019,174418,326000000.0,2019-05-01,0.0005350245398773,old,0.746623705335393,0.4948403388907111,0.9073230769230768,0.3553299492385787,0.6161697201639625,0.5906765547062109,0.3538813507263135,0.8251384615384615,0.2563848350253807,0.6173183614432222,4.0,충북,지용제2019
208,지용제,지용제2022,4,2022,185500,349981150.0,2022-04-01,0.0005300285458231,old,0.7051876041296786,0.4892360151536947,0.9076340326340326,0.4724806201550388,0.6513999551684198,0.6293326627317622,0.478094128032843,0.8542494437380801,0.4666182170542635,0.673132461232156,4.0,충북,지용제2022
209,지용제,지용제2023,5,2023,184584,450290000.0,2023-05-01,0.0004099224943925,old,0.8007515811937476,0.5163286772180502,0.8966797728265619,0.5226920093095423,0.6490575340033379,0.6856182604257218,0.4395096603963708,0.8018102883355177,0.41158359193173,0.6237770652051176,4.0,충북,지용제2023
210,진도신비의바닷길축제,진도신비의바닷길축제2018,5,2018,35297,770437140.0,2018-05-01,4.581425033585479e-05,old,0.9075140746960892,0.7154373621131715,0.890728476821192,0.5507968127490039,0.6797410974534285,0.2404174406527802,0.1226849919503905,0.3728614790286976,0.1139193227091633,0.5044557609341175,4.0,전남,진도신비의바닷길축제2018
211,진도신비의바닷길축제,진도신비의바닷길축제2019,3,2019,38283,753979120.0,2019-03-01,5.07746156153502e-05,old,0.8214827541249725,0.6595926931621822,0.8524251805985552,0.3620495495495495,0.4685668974540718,0.1983784930951325,0.0955316588496667,0.3053405572755417,0.0665822072072072,0.4045609298637538,4.0,전남,진도신비의바닷길축제2019
212,진도신비의바닷길축제,진도신비의바닷길축제2023,4,2023,33285,899805690.0,2023-04-01,3.699131975926936e-05,old,0.8800279639197289,0.9019559210335664,0.8976153447382063,0.1948717948717948,0.6956442741007879,0.24799111935402,0.176886519738199,0.3413685847589424,0.113034188034188,0.6012184192133863,,,
213,진안홍삼축제,진안홍삼축제2018,10,2018,71456,799863000.0,2018-10-01,8.933529866989722e-05,old,0.9482898466504008,0.5292216331301662,0.8707403055229143,0.5747863247863247,0.7982517565123991,0.6626128752517454,0.2610679583785589,0.661519535840188,0.2799145299145299,0.6419003800195733,4.0,전북,진안홍삼축제2018
214,진안홍삼축제,진안홍삼축제2019,10,2019,100435,850000000.0,2019-10-01,0.0001181588235294,old,0.9502337069976252,0.6453396342223185,0.8556427870461236,0.5986666666666667,0.6974711208344553,0.6129460496051901,0.2985479189068203,0.6300294406280668,0.2968333333333333,0.5897988882155057,5.0,전북,진안홍삼축제2019
215,진안홍삼축제,진안홍삼축제2022,10,2022,85331,890389780.0,2022-10-01,9.58355564233902e-05,old,0.9045672154676117,0.6059135327136616,0.8247047244094489,0.6587677725118484,0.7609484084148399,0.6435794947754467,0.352580680636474,0.707320374015748,0.3473785545023696,0.6638820706272275,4.0,전북,진안홍삼축제2022
216,진안홍삼축제,진안홍삼축제2023,9,2023,46051,999816770.0,2023-09-01,4.605943947109429e-05,old,0.9664730239738498,0.4323959167690525,0.6016881028938906,0.7168338907469343,0.7341540576674604,0.6459526681441796,0.3556436442526874,0.6629990621650589,0.2226867335562987,0.6643736053533834,3.0,전북,진안홍삼축제2023
217,진주유등축제,진주남강유등축제2018,10,2018,638635,1832000000.0,2018-10-01,0.0003485998908296,old,0.7453502181207069,0.5224303074994587,0.7549578842623089,0.5002415847962635,0.5869983719976744,0.3955573617219464,0.2573640703632007,0.6566323527350703,0.1562248349170559,0.6111473232875437,14.0,경남,진주남강유등축제2018
218,진주유등축제,진주남강유등축제2019,10,2019,582218,2499864208.0,2019-10-01,0.0002328998503745,old,0.7297045559347951,0.4442813699112878,0.8381127143364119,0.400427067974986,0.6567569356335443,0.3915276523672736,0.2091468775477226,0.7243467121378678,0.1416442117036961,0.6813177844796143,13.0,경남,진주남강유등축제2019
219,진주유등축제,진주남강유등축제2022,10,2022,1120998,2780000000.0,2022-10-01,0.0004032366906474,old,0.7098441192829762,0.4383269454659375,0.8094215020176475,0.4007235170661659,0.7452031780806371,0.4857640542619828,0.2547060169582704,0.7411969613286435,0.2050931551235318,0.7156479172554726,22.0,경남,진주남강유등축제2022
220,진주유등축제,진주남강유등축제2023,10,2023,669984,2780000000.0,2023-10-01,0.0002410014388489,old,0.671126871631856,0.4118876847705036,0.7994260530900892,0.3180989796475146,0.6220267947434857,0.3745331455962803,0.2052322813803755,0.6980912024258447,0.0663944096048227,0.6079767714431167,15.0,경남,진주남강유등축제2023
221,천안흥타령축제,천안흥타령춤축제2018,9,2018,315484,2547171521.0,2018-09-01,0.000123856598348,family,0.7118304257091717,0.6968575388314421,0.8487044449125764,0.5455133387227162,0.7432191833522908,0.5635500309309632,0.4825607483914256,0.6247788076680009,0.3032942603071948,0.6984852786617588,5.0,충남,천안흥타령춤축제2018
222,천안흥타령축제,천안흥타령춤축제2019,9,2019,133541,2537534464.0,2019-09-01,5.262628031049276e-05,family,0.6236958991677118,0.5984900439509323,0.8516717325227964,0.6502325581395348,0.707543711950464,0.5917113124326947,0.5432292008325036,0.8024807795458608,0.5616666666666666,0.6976573264340009,5.0,충남,천안흥타령춤축제2019
223,천안흥타령축제,천안흥타령춤축제2022,9,2022,188887,2495703972.0,2022-09-01,7.568485770715438e-05,family,0.7774106995830029,0.7893497848092523,0.9315523465703972,0.5194752774974772,0.7836863769704723,0.4857239484632201,0.4528884170924865,0.6940108303249098,0.5590817356205853,0.7439408397267158,5.0,충남,천안흥타령춤축제2022
224,천안흥타령축제,천안흥타령춤축제2023,10,2023,183994,2906180089.0,2023-10-01,6.331128641904338e-05,family,0.9282175107133172,0.89593496311834,0.9221297836938436,0.6252465483234714,0.660259711832897,0.5566210344841894,0.5501841910081757,0.6845825139918318,0.5121548323471401,0.6879081432456562,5.0,충남,천안흥타령춤축제2023
225,청송사과축제,청송사과축제2019,10,2019,113269,610000000.0,2019-10-01,0.0001856868852459,old,0.7954254040823145,0.6464985403901763,0.8764536970567121,0.5379581151832461,0.7215245352039825,0.462438604640411,0.1850362496505643,0.5918880114860015,0.2212369109947644,0.4910364413773315,5.0,경북,청송사과축제2019
226,청송사과축제,청송사과축제2022,11,2022,100094,839972590.0,2022-11-01,0.0001191634122251,old,0.938328397061655,0.7328266341422586,0.8259269742428531,0.4047548291233283,0.6169576590172651,0.4713800204805093,0.2907255364434798,0.5415086328898953,0.2789747399702823,0.5639888847148676,5.0,경북,청송사과축제2022
227,청송사과축제,청송사과축제2023,11,2023,120668,759995880.0,2023-11-01,0.0001587745449356,old,0.92075256612294,0.7160922750265409,0.8163265306122449,0.647894469812278,0.7576149965021279,0.5017572501561777,0.2069091737962904,0.5306486880466472,0.0965119228817859,0.5224622157485737,5.0,경북,청송사과축제2023
228,추억의충장축제,추억의충장축제2018,1,2018,318378,1332130120.0,2018-01-01,0.0002389991752457,youth,0.9267009603499168,0.8513513096263636,0.9221823864681008,0.5244239631336406,0.6858846420449979,0.6333816528030904,0.4548986239034127,0.6526475455046884,0.3612135176651306,0.5890826877335623,3.0,광주,추억의충장축제2018
229,추억의충장축제,추억의충장축제2019,10,2019,381293,1435575.0,2019-10-01,0.2656029813837661,youth,0.9223915900420486,0.831301365115988,0.9366103550758642,0.7134659525631216,0.7936838610691446,0.6693567023108032,0.5125619217931177,0.6830908806507117,0.5842578423871462,0.7284358367688516,4.0,광주,추억의충장축제2019
230,추억의충장축제,추억의충장축제2022,10,2022,436623,2932100062.0,2022-10-01,0.0001489113573096,youth,0.8821891481481936,0.6625814121196729,0.8997325270380276,0.5876050420168067,0.7890945531880441,0.7248342144299772,0.4800623741197803,0.7728166065821608,0.526142331932773,0.7572094393474358,5.0,광주,추억의충장축제2022
231,춘천마임축제,춘천마임축제2018,5,2018,241612,603904212.0,2018-05-01,0.0004000833165243,old,0.5715660007314187,0.4178459988698066,0.5217445895352023,0.4718969555035129,0.6530854103121985,0.5078846556908432,0.3238659164803486,0.4631882933065473,0.3631928181108509,0.6316523035836656,8.0,강원,춘천마임축제2018
232,춘천마임축제,춘천마임축제2019,5,2019,329181,719427440.0,2019-05-01,0.0004575596949707,old,0.869638430149393,0.4735127330798048,0.8159315237507712,0.3279025191675794,0.7166142475646868,0.7626320444083108,0.4484188106821899,0.7439755552128315,0.3246851040525739,0.7261422191794521,8.0,강원,춘천마임축제2019
233,춘천마임축제,춘천마임축제2022,5,2022,389382,621424029.0,2022-05-01,0.0006265963043408,old,0.8928039238257386,0.5616189083172661,0.8474498391790474,0.3867740028198481,0.7095410131003165,0.8434752408034536,0.532932674499226,0.7993444084633394,0.3899520171010142,0.7062505585519424,7.0,강원,춘천마임축제2022
234,춘천마임축제,춘천마임축제2023,5,2023,482235,637274368.0,2023-05-01,0.0007567148848516,old,0.7432339322363355,0.4605301479043474,0.7674070474637908,0.4203265765765765,0.757876620475325,0.7750110073479746,0.4566030683253922,0.7780092012038372,0.3957730051480052,0.7572928983303013,8.0,강원,춘천마임축제2023
235,탐라문화제,탐라문화제2018,10,2018,91268,1199844430.0,2018-10-01,7.606652805814167e-05,old,0.8187637917046046,0.7705115369665846,0.7284283848498041,0.6138211382113821,0.7634577366168307,0.7524110232079626,0.6756498745597814,0.6302786242925555,0.5158536585365854,0.7663954028809626,5.0,제주,탐라문화제2018
236,탐라문화제,탐라문화제2019,10,2019,101196,1275000000.0,2019-10-01,7.936941176470589e-05,old,0.7827057933433473,0.7687605479225124,0.9002212933366118,0.427190332326284,0.8328222667807521,0.6725483778360943,0.6493231210461468,0.6614888123924269,0.2959969788519637,0.8090700570605348,5.0,제주,탐라문화제2019
237,탐라문화제,탐라문화제2022,10,2022,97587,1515960050.0,2022-10-01,6.43730684063871e-05,old,0.7163938689511031,0.8023740743563429,0.8081281377002151,0.5678474114441417,0.8409986894058306,0.656032822999988,0.7219612579044463,0.7803191489361703,0.401975476839237,0.8114972011845124,5.0,제주,탐라문화제2022
238,탐라문화제,탐라문화제2023,10,2023,122112,1474767280.0,2023-10-01,8.280086062120933e-05,old,0.8100252076239965,0.6458087481177265,0.8049298445202883,0.6974545454545455,0.7781510865556421,0.7642930456948808,0.6045194567033378,0.7040671217292378,0.5576363636363636,0.7788053956924562,5.0,제주,탐라문화제2023
239,태백산눈축제,태백산눈축제2018,1,2018,310667,1277949000.0,2018-01-01,0.000243098120504,old,0.6837900589160667,0.28191365644305,0.7101535087719297,0.2825112107623318,0.4756339354631391,0.4825959946842867,0.1693546585538561,0.6668500797448166,0.1790575092439619,0.3883842732407067,24.0,강원,태백산눈축제2018
240,태백산눈축제,태백산눈축제2019,1,2019,241869,1272739000.0,2019-01-01,0.0001900381775053,old,0.6872663520723484,0.3406824066722654,0.8603028815817149,0.3370242214532872,0.5844116562886227,0.4510746945339257,0.171283353955733,0.7897590502231882,0.1978810879190385,0.3998417068984298,17.0,강원,태백산눈축제2019
241,통영한산대첩축제,통영한산대첩축제2018,8,2018,101018,1114367512.0,2018-08-01,9.065052499484569e-05,old,0.944697765859528,0.6152547790275985,0.91793255594075,0.4708479678876066,0.676095566000329,0.6589701696934036,0.3765389698199028,0.6223684210526316,0.3463246362267937,0.6368116235071636,5.0,경남,통영한산대첩축제2018
242,통영한산대첩축제,통영한산대첩축제2019,8,2019,63457,1209000000.0,2019-08-01,5.248717948717949e-05,old,0.5478513261087335,0.325211759656186,0.6446837146702558,0.3442722117202269,0.6456668143666091,0.5138467694642461,0.2766738385139063,0.6696837146702558,0.2631758034026465,0.5960117837863171,5.0,경남,통영한산대첩축제2019
243,통영한산대첩축제,통영한산대첩축제2022,8,2022,131067,1019521140.0,2022-08-01,0.0001285574127477,old,0.8081841614136654,0.6123633635409362,0.7921175332101699,0.5164602629479308,0.714459078513411,0.6325127253920056,0.4013850198982447,0.6960169789742237,0.3149651368508689,0.637751424756875,9.0,경남,통영한산대첩축제2022
244,평창송어축제,평창송어축제2019,12,2019,522981,140000000.0,2019-12-01,0.0037355785714285,family,0.6470505681579308,0.2948392531537815,0.5786247699584784,0.086170405335784,0.3673170377085977,0.696940838895546,0.4022797208535524,0.8904077352023329,0.0762438162348418,0.2933465090450701,37.0,강원,평창송어축제2019
245,평창효석문화제,평창효석문화제2018,9,2018,222342,883000000.0,2018-09-01,0.0002518029445073,old,0.9029488834100358,0.4917611084946022,0.8852469490767363,0.2699778582930757,0.3719867626356185,0.5992214319564777,0.3265835889733243,0.658616062871382,0.2896034621578099,0.4410924277810286,9.0,강원,평창효석문화제2018
246,평창효석문화제,평창효석문화제2019,9,2019,193942,696400000.0,2019-09-01,0.0002784922458357,old,0.7381931168287831,0.4498695978233613,0.9282922549254208,0.2885046429715017,0.4077231896933619,0.5805562761258659,0.3504631171200058,0.7766411422190316,0.3233135873625787,0.4627655171286793,9.0,강원,평창효석문화제2019
247,포항국제불빛축제,국제불빛축제2018,7,2018,261904,800000000.0,2018-07-01,0.00032738,family,0.6686594833981743,0.4366857557971777,0.6558043403375818,0.4174151525539938,0.6348374237658109,0.3570702783478888,0.181965439281968,0.4724379951774027,0.2311707233459033,0.5886690389114927,5.0,경북,국제불빛축제2018
248,포항국제불빛축제,국제불빛축제2019,5,2019,149136,940000000.0,2019-05-01,0.0001586553191489,family,0.6649517958573065,0.503056475609532,0.6710901513489801,0.4668071654373024,0.7453109651322601,0.1911119710304084,0.1142069223616674,0.3552679681216641,0.0702274323849666,0.7138691482149497,3.0,경북,국제불빛축제2019
249,하동야생차문화축제,하동야생차문화축제2018,5,2018,48505,525000000.0,2018-05-01,9.23904761904762e-05,old,0.4717494909487945,0.2763723897847525,0.880901287553648,0.173842841765339,0.6251101265676471,0.404668391855793,0.1452082074535607,0.4713876967095851,0.0804544537136706,0.5163736002398037,4.0,경남,하동야생차문화축제2018
250,하동야생차문화축제,하동야생차문화축제2019,5,2019,41484,701687000.0,2019-05-01,5.912037703420471e-05,old,0.4937745539785361,0.1756454247074157,0.8692848769050411,0.0998413642673012,0.4751872582230031,0.4148874740426717,0.1417335207468833,0.440760550996483,0.0982364168153876,0.5019039003328868,4.0,경남,하동야생차문화축제2019
251,하동야생차문화축제,하동야생차문화축제2022,5,2022,65341,618091890.0,2022-05-01,0.0001057140549118,old,0.4511693035623023,0.2137681723218788,0.8127253446447508,0.104252610134963,0.6377182436220827,0.425429777718709,0.1410917132359751,0.5147136797454931,0.0780324250912486,0.5194261338416855,5.0,경남,하동야생차문화축제2022
252,한산모시문화제,한산모시문화제2018,6,2018,39979,1082710030.0,2018-06-01,3.6924937326017016e-05,old,0.820885148029282,0.6720423324922905,0.6884847080630213,0.4907142857142857,0.5172254361568458,0.1779248466150579,0.1255878539388842,0.209960032437442,0.0766964285714285,0.4986271684245018,4.0,충남,한산모시문화제2018
253,한산모시문화제,한산모시문화제2019,6,2019,37690,1193000000.0,2019-06-01,3.159262363788768e-05,old,0.8811865482378588,0.5906057826468916,0.7211238293444329,0.3677474402730375,0.5717771437045542,0.2458104099509596,0.1402907149501318,0.24673191987513,0.0727389078498293,0.5362074154575879,4.0,충남,한산모시문화제2019
254,한산모시문화제,한산모시문화제2022,6,2022,38538,1461548430.0,2022-06-01,2.6367925420028677e-05,old,0.8660732514048083,0.8112662326358667,0.7913214990138067,0.6558752997601919,0.5275039232366254,0.1965357576014712,0.1775294479453168,0.2174556213017751,0.1022931654676259,0.5325671710003559,3.0,충남,한산모시문화제2022
255,한산모시문화제,한산모시문화제2023,6,2023,30030,831449000.0,2023-06-01,3.611766927376183e-05,old,0.953297710702055,0.7492586885807224,0.9704524469067406,0.4788888888888888,0.5402902417691496,0.2562456558726079,0.2023944652334482,0.3771641274238227,0.0736111111111111,0.5645488719387137,3.0,충남,한산모시문화제2023
256,한성백제문화제,한성백제문화제2018,10,2018,113484,484827810.0,2018-10-01,0.0002340707312148,family,0.4758846209211238,0.4769373584666323,0.7436320624965617,0.6329201101928374,0.7683508365171177,0.5037197997396853,0.4598865967270206,0.6807572756780547,0.4847839187327823,0.7906261899442366,3.0,서울,한성백제문화제2018
257,한성백제문화제,한성백제문화제2019,9,2019,114684,695733550.0,2019-09-01,0.0001648389674466,family,0.4501945189971055,0.4965812547568515,0.7754762818053957,0.7142701525054466,0.7943042783375395,0.4594276647053777,0.4458653120941421,0.6698392149341517,0.550068082788671,0.746019215640711,3.0,서울,한성백제문화제2019
258,한성백제문화제,한성백제문화제2022,9,2022,153122,1310823320.0,2022-09-01,0.0001168136068863,family,0.8930459501124022,0.8333199147738491,0.9068520932927712,0.7953216374269005,0.7809602734358032,0.5564000326670575,0.4968483920829888,0.8050123134868898,0.4696736209894104,0.6180263299572623,3.0,서울,한성백제문화제2022
259,한성백제문화제,한성백제문화제2023,9,2023,177022,1256519000.0,2023-09-01,0.0001408828676685,family,0.6508097479306821,0.6940389080174518,0.933239008541634,0.6755973931933381,0.5651039438516446,0.5387530164201589,0.53300843460095,0.7430042446156264,0.5321325126719768,0.5609574276068177,3.0,서울,한성백제문화제2023
260,함평나비축제,함평나비대축제2018,4,2018,248677,977834000.0,2018-04-01,0.0002543141269377,old,0.8854453660920754,0.4408257072866312,0.804240224385415,0.3396256219887845,0.5623487468763285,0.5072865284028213,0.1305852226952273,0.6757857614255074,0.117526261748677,0.4486544499985793,11.0,전남,함평나비대축제2018
261,함평나비축제,함평나비대축제2019,4,2019,281791,890901000.0,2019-04-01,0.0003162988929185,old,0.8847182200107416,0.4685969428104178,0.8070139289540921,0.371632427112806,0.6075811972019161,0.4863824487245228,0.1251407812605916,0.7103457512569026,0.118357116496494,0.447778808996685,11.0,전남,함평나비대축제2019
262,함평나비축제,함평나비대축제2022,4,2022,248702,951548780.0,2022-04-01,0.0002613654761871,old,0.8686393971508091,0.5417074196658384,0.7164264163593698,0.4782807731434384,0.612642892632695,0.5527880647716097,0.1881511066518802,0.6062688568555146,0.2145854526958291,0.4985690824559021,10.0,전남,함평나비대축제2022
263,함평나비축제,함평나비대축제2023,4,2023,264405,1285900000.0,2023-04-01,0.0002056186328641,old,0.8859521131107965,0.5235555674527138,0.7824095585794888,0.2987007362494586,0.5333746155332596,0.6130095675269154,0.2404218264594144,0.7066544971788914,0.1527609354699004,0.4933306222271192,10.0,전남,함평나비대축제2023
264,화성뱃놀이축제,화성뱃놀이축제2018,5,2018,242100,1958143740.0,2018-05-01,0.0001236375017086,family,0.563483747111424,0.4112667407563801,0.6836782008925983,0.4472708653353814,0.6840351260297901,0.4442461186088464,0.3169318970137514,0.5233582565350954,0.290005120327701,0.6583598244740401,9.0,경기,화성뱃놀이축제2018
265,화성뱃놀이축제,화성뱃놀이축제2019,6,2019,133539,2196916980.0,2019-06-01,6.078472751391816e-05,family,0.6903821461089993,0.4988259638183893,0.7181496758986446,0.5259967149469912,0.629819181558662,0.4322182631484866,0.3261254610520769,0.5189378314672952,0.2570927280872032,0.6755673503564655,5.0,경기,화성뱃놀이축제2019
266,화성뱃놀이축제,화성뱃놀이축제2022,9,2022,121585,1585820939.0,2022-09-01,7.667006848621261e-05,family,0.6089956710243727,0.541222649640641,0.7438577191052439,0.6195803247567714,0.6976757057539079,0.5808147137185082,0.5603073907893866,0.6538549688302163,0.6011390216617513,0.701455952106993,3.0,경기,화성뱃놀이축제2022
267,화천산천어축제,화천산천어축제2018,1,2018,421449,5147216936.0,2018-01-01,8.187900475932068e-05,family,0.8807621669007019,0.4365263719849548,0.7922847399829497,0.3610545790934319,0.5766873720742999,0.7203067707716122,0.2285437414230003,0.7345732410611303,0.1309948246118459,0.3139676899819154,,,
268,화천산천어축제,화천산천어축제2019,1,2019,479942,5268486000.0,2019-01-01,9.109675910688572e-05,family,0.8345075671500787,0.4857662347447021,0.7840189004065785,0.3893496031275915,0.5671087207627895,0.6859112297451055,0.2583116724880188,0.7268913226621735,0.1324103394948081,0.3013893430269551,,,
269,화천산천어축제,화천산천어축제2023,1,2023,505763,3261309262.0,2023-01-01,0.0001550797423271,family,0.8550487873029198,0.4568347443322797,0.8769727301163022,0.5201073797241815,0.7352827041993714,0.7057185260650551,0.2517767319485698,0.7821539970820546,0.1995451868333224,0.4044816283661068,,,
270,횡성한우축제,횡성한우축제2018,10,2018,177845,2029171000.0,2018-10-01,8.764416601656538e-05,old,0.9232839225927842,0.6720458763777756,0.9517471622523926,0.4426751592356688,0.7041467030941968,0.4944843737846673,0.3095439599690765,0.7542288003561095,0.3039012738853503,0.5425496584171348,5.0,강원,횡성한우축제2018
271,횡성한우축제,횡성한우축제2019,10,2019,175117,2134683980.0,2019-10-01,8.20341566436452e-05,old,0.8446197640869181,0.7510555810226395,0.92970946579194,0.7156286721504113,0.7201469036818752,0.4565576774056668,0.3134637662619177,0.709729381443299,0.3820799059929494,0.5096492931322216,5.0,강원,횡성한우축제2019
